Date,L5-50UL_0_pressure,L5-50UL_0_flow,L5-50UL_1_pressure,L5-50UL_1_flow,L5-50UL_2_pressure,L5-50UL_2_flow,L5-49DL_0_pressure,L5-49DL_0_flow,L5-49DL_1_pressure,L5-49DL_1_flow,L5-49DL_2_pressure,L5-49DL_2_flow,L5-37UR_0_pressure,L5-37UR_0_flow,L5-37UR_1_pressure,L5-37UR_1_flow,L5-37UR_2_pressure,L5-37UR_2_flow,L5-37R_0_pressure,L5-37R_0_flow,L5-37R_1_pressure,L5-37R_1_flow,L5-37R_2_pressure,L5-37R_2_flow,L5-26R_0_pressure,L5-26R_0_flow,L5-26R_1_pressure,L5-26R_1_flow,L5-26R_2_pressure,L5-26R_2_flow,L5-24DR_0_pressure,L5-24DR_0_flow,L5-24DR_1_pressure,L5-24DR_1_flow,L5-24DR_2_pressure,L5-24DR_2_flow,L5-23UR_0_pressure,L5-23UR_0_flow,L5-23UR_1_pressure,L5-23UR_1_flow,L5-23UR_2_pressure,L5-23UR_2_flow,L5-22DR_0_pressure,L5-22DR_0_flow,L5-22DR_1_pressure,L5-22DR_1_flow,L5-22DR_2_pressure,L5-22DR_2_flow
2025-03-25 13:00:00,6.666282999999885,0.0,47.35018869999979,0.0,231.37291439999996,0.0,175.12781599999968,0.0,15.390772899999913,0.0,493.07706299999984,0.0,875.6925399999998,0.0,2.5830540000005664,0.0,460.8362673999998,0.0,300.64597360000005,0.0,-27.267021600000152,0.0,3.209208399999826,0.0,11.179131800000308,0.0,4.219679000000037,0.0,26.45111816,0.0,-31.800610000000887,0.0,6.8265194000006915,0.0,-12.505412399999848,0.0,26.45111816,0.0,-7.676779499999628,0.0,63.577494600000165,0.0,237.6189919999979,0.0,-41.42277179999985,0.0,-21.33655380000004,0.0
2025-03-25 13:01:00,6.616890999999448,0.0,47.218497599999836,0.0,230.64139626666662,0.0,172.99807400000105,0.0,15.332147599999931,0.0,459.0673244999999,0.0,874.5569646666661,0.0,2.5996918333339636,0.0,460.24804939999984,0.0,300.67725496,0.0,-27.281737920000143,0.0,3.104582599999813,0.0,11.17886680377389,0.0,4.220540320754752,0.0,26.451316193962263,0.0,-31.810834452831077,0.0,6.835702947170494,0.0,-12.505920799999851,0.0,26.451316193962263,0.0,-7.671324484905284,0.0,63.57729187169828,0.0,237.61188350943186,0.0,-41.4257597660376,0.0,-21.336732684905698,0.0
2025-03-25 13:01:22,6.567498999999012,0.0,47.08680649999989,0.0,229.90987813333328,0.0,173.39202999999955,0.0,14.935467999999844,0.0,447.71289799999977,0.0,873.4213893333323,0.0,2.6163296666673608,0.0,459.65983139999986,0.0,300.70853632,0.0,-27.29645424000013,0.0,2.9999567999998007,0.0,11.17860180754747,0.0,4.221401641509468,0.0,26.45151422792453,0.0,-31.821058905661268,0.0,6.844886494340297,0.0,-12.506429199999852,0.0,26.45151422792453,0.0,-7.66586946981094,0.0,63.57708914339639,0.0,237.60477501886584,0.0,-41.428747732075344,0.0,-21.336911569811356,0.0
2025-03-25 13:05:00,6.518106999998575,0.0,46.95511539999993,0.0,229.17835999999994,0.0,170.97144799999936,0.0,14.387567999999844,0.0,360.43363949999986,0.0,872.2858139999986,0.0,2.632967500000758,0.0,459.0716133999999,0.0,300.73981768,0.0,-27.31117056000012,0.0,2.895330999999788,0.0,11.178336811321051,0.0,4.2222629622641845,0.0,26.451712261886794,0.0,-31.831283358491458,0.0,6.8540700415101,0.0,-12.506937599999855,0.0,26.451712261886794,0.0,-7.660414454716597,0.0,63.576886415094506,0.0,237.5976665282998,0.0,-41.431735698113094,0.0,-21.33709045471701,0.0
2025-03-25 13:10:00,5.942601999999249,0.0,46.47194019999926,0.0,227.02570559999995,0.0,168.02999800000129,0.0,13.047952500000003,0.0,288.8346854999998,0.0,868.3608779999996,0.0,2.275345500000734,0.0,457.4262801999999,0.0,300.77109903999997,0.0,-27.32588688000011,0.0,2.7907051999997754,0.0,11.178071815094633,0.0,4.2231242830189,0.0,26.451910295849057,0.0,-31.841507811321645,0.0,6.863253588679903,0.0,-12.507445999999856,0.0,26.451910295849057,0.0,-7.654959439622253,0.0,63.57668368679262,0.0,237.59055803773379,0.0,-41.43472366415084,0.0,-21.33726933962267,0.0
2025-03-25 13:12:31,5.8036869999992255,0.0,46.28423882499932,0.0,226.52043349999994,0.0,166.84449450000085,0.0,12.822628624999943,0.0,277.7152668749998,0.0,867.5377989999996,0.0,2.2878238750005324,0.0,457.03008662499985,0.0,300.80238039999995,0.0,-27.3406032000001,0.0,2.6860793999997625,0.0,11.177806818868213,0.0,4.223985603773616,0.0,26.452108329811324,0.0,-31.851732264151835,0.0,6.872437135849706,0.0,-12.507954399999859,0.0,26.452108329811324,0.0,-7.649504424527909,0.0,63.576480958490734,0.0,237.58344954716776,0.0,-41.43771163018859,0.0,-21.337448224528327,0.0
2025-03-25 13:13:00,5.664771999999202,0.0,46.09653744999938,0.0,226.01516139999993,0.0,165.6589910000004,0.0,12.597304749999882,0.0,266.59584824999985,0.0,866.7147199999997,0.0,2.300302250000331,0.0,456.63389304999987,0.0,-52.46537839999996,0.0,-27.212263199999892,0.0,2.4621051999996904,0.0,11.177541822641794,0.0,4.2248469245283315,0.0,26.452306363773587,0.0,-31.861956716982025,0.0,6.881620683019509,0.0,-12.50846279999986,0.0,26.452306363773587,0.0,-7.644049409433565,0.0,63.57627823018885,0.0,237.57634105660176,0.0,-41.44069959622633,0.0,-21.337627109433985,0.0
2025-03-25 13:14:00,5.525856999999177,0.0,45.90883607499944,0.0,225.5098892999999,0.0,164.47348749999995,0.0,12.371980874999823,0.0,255.4764296249999,0.0,865.8916409999997,0.0,2.3127806250001295,0.0,456.23769947499983,0.0,165.33429679999995,0.0,-27.234793999999813,0.0,2.4872328000001187,0.0,11.177276826415376,0.0,4.225708245283047,0.0,26.45250439773585,0.0,-31.872181169812215,0.0,6.890804230189312,0.0,-12.508971199999863,0.0,26.45250439773585,0.0,-7.638594394339221,0.0,63.57607550188696,0.0,237.56923256603574,0.0,-41.44368756226408,0.0,-21.337805994339643,0.0
2025-03-25 13:15:00,5.386941999999153,0.0,45.7211346999995,0.0,225.0046171999999,0.0,163.2879839999995,0.0,12.146656999999763,0.0,244.35701099999991,0.0,865.0685619999997,0.0,2.325258999999928,0.0,455.8415058999998,0.0,415.9749391999998,0.0,-27.367697199999913,0.0,2.327836999999979,0.0,11.177011830188956,0.0,4.226569566037764,0.0,26.452702431698118,0.0,-31.882405622642406,0.0,6.899987777359115,0.0,-12.509479599999866,0.0,26.452702431698118,0.0,-7.633139379244878,0.0,63.575872773585075,0.0,237.5621240754697,0.0,-41.446675528301824,0.0,-21.337984879245298,0.0
2025-03-25 13:16:00,5.408109999999134,0.0,45.576625419999495,0.0,224.6159527999999,0.0,162.62513319999962,0.0,12.014941839999638,0.0,238.1108472999999,0.0,864.2590775999996,0.0,2.3684807999999533,0.0,455.5470854199998,0.0,461.867092,0.0,-27.391368800000066,0.0,2.5105448000000976,9300.0,11.176746833962538,0.0,4.2274308867924795,0.0,26.45290046566038,0.0,-31.892630075472596,0.0,6.909171324528918,0.0,-12.509987999999867,0.0,26.45290046566038,0.0,-7.627684364150534,0.0,63.57567004528319,0.0,237.55501558490369,0.0,-41.449663494339575,0.0,-21.338163764150956,0.0
2025-03-25 13:17:00,5.4292779999991145,0.0,45.432116139999486,0.0,224.22728839999988,0.0,161.9622823999997,0.0,11.883226679999513,0.0,231.86468359999992,0.0,863.4495931999994,0.0,2.411702599999979,0.0,455.2526649399998,0.0,474.842444,0.0,-27.56562600000029,0.0,2.4161311999999446,5040.0,11.17648183773612,0.0,4.228292207547195,0.0,26.453098499622644,0.0,-31.902854528302786,0.0,6.918354871698721,0.0,-12.51049639999987,0.0,26.453098499622644,0.0,-7.62222934905619,0.0,63.5754673169813,0.0,237.54790709433766,0.0,-41.45265146037732,0.0,-21.338342649056614,0.0
2025-03-25 13:18:00,5.450445999999095,0.0,45.28760685999947,0.0,223.8386239999999,0.0,161.29943159999982,0.0,11.75151151999939,0.0,225.6185198999999,0.0,862.6401087999993,0.0,2.4549244000000043,0.0,454.9582444599998,0.0,474.62832560000004,0.0,-27.3406032000001,0.0,2.5670763999999533,0.0,11.1762168415097,0.0,4.229153528301911,0.0,26.45329653358491,0.0,-31.913078981132976,0.0,6.927538418868524,0.0,-12.51100479999987,0.0,26.45329653358491,0.0,-7.616774333961846,0.0,63.57526458867942,0.0,237.54079860377163,0.0,-41.45563942641507,0.0,-21.338521533962272,0.0
2025-03-25 13:19:00,5.471613999999076,0.0,45.14309757999946,0.0,223.4499595999999,0.0,160.6365807999999,0.0,11.619796359999265,0.0,219.37235619999993,0.0,861.8306243999991,0.0,2.49814620000003,0.0,454.6638239799998,0.0,474.5929179999999,0.0,-27.31807240000018,0.0,2.4385017999996523,2190.0,11.175951845283281,0.0,4.2300148490566265,0.0,26.453494567547175,0.0,-31.923303433963163,0.0,6.936721966038327,0.0,-12.511513199999873,0.0,26.453494567547175,0.0,-7.611319318867502,0.0,63.57506186037753,0.0,237.5336901132056,0.0,-41.45862739245281,0.0,-21.33870041886793,0.0
2025-03-25 13:20:00,5.492781999999057,0.0,44.998588299999454,0.0,223.06129519999988,0.0,159.97373000000002,0.0,11.48808119999914,0.0,213.12619249999992,0.0,861.021139999999,0.0,2.5413680000000554,0.0,454.3694034999998,0.0,474.15046240000004,0.0,-27.221389600000194,0.0,2.640441999999979,0.0,11.175686849056863,0.0,4.230876169811342,0.0,26.453692601509438,0.0,-31.933527886793353,0.0,6.94590551320813,0.0,-12.512021599999875,0.0,26.453692601509438,0.0,-7.605864303773158,0.0,63.574859132075645,0.0,237.52658162263958,0.0,-41.46161535849056,0.0,-21.338879303773584,0.0
2025-03-25 13:21:00,5.288246199999261,0.0,44.92145757999946,0.0,222.67266431999988,0.0,159.25244680000023,0.0,11.268702039999296,0.0,208.4588997999999,0.0,860.469279999999,0.0,2.51141990000014,0.0,454.0366350399998,0.0,474.1253704,0.0,-27.230801200000037,0.0,2.6360929999998093,1590.0,11.175421852830443,0.0,4.231737490566059,0.0,26.4538906354717,0.0,-31.943752339623543,0.0,6.955089060377933,0.0,-12.512529999999877,0.0,26.4538906354717,0.0,-7.600409288678815,0.0,63.57465640377375,0.0,237.51947313207356,0.0,-41.464603324528305,0.0,-21.339058188679243,0.0
2025-03-25 13:22:00,5.083710399999465,0.0,44.84432685999948,0.0,222.28403343999986,0.0,158.53116360000047,0.0,11.04932287999945,0.0,203.7916070999999,0.0,859.917419999999,0.0,2.4814718000002243,0.0,453.7038665799998,0.0,474.18977319999993,0.0,-27.37767919999987,0.0,3.1666639999996398,0.0,11.175156856604024,0.0,4.232598811320774,0.0,26.45408866943397,0.0,-31.953976792453734,0.0,6.964272607547736,0.0,-12.513038399999878,0.0,26.45408866943397,0.0,-7.594954273584471,0.0,63.574453675471865,0.0,237.51236464150753,0.0,-41.467591290566055,0.0,-21.3392370735849,0.0
2025-03-25 13:23:00,4.8791745999996685,0.0,44.767196139999484,0.0,221.89540255999987,0.0,157.80988040000068,0.0,10.829943719999605,0.0,199.1243143999999,0.0,859.3655599999988,0.0,2.451523700000309,0.0,453.37109811999983,0.0,474.36820520000003,0.0,-27.18459879999996,0.0,2.6587775999997922,1320.0,11.174891860377606,0.0,4.23346013207549,0.0,26.45428670339623,0.0,-31.964201245283924,0.0,6.973456154717539,0.0,-12.513546799999881,0.0,26.45428670339623,0.0,-7.589499258490127,0.0,63.57425094716998,0.0,237.50525615094153,0.0,-41.4705792566038,0.0,-21.33941595849056,0.0
2025-03-25 13:24:00,4.674638799999873,0.0,44.6900654199995,0.0,221.50677167999984,0.0,157.08859720000092,0.0,10.610564559999759,0.0,194.4570216999999,0.0,858.8136999999988,0.0,2.4215756000003936,0.0,453.0383296599998,0.0,474.7208871999999,0.0,-27.13326279999988,0.0,2.628583799999949,0.0,11.174626864151186,0.0,4.234321452830206,0.0,26.454484737358495,0.0,-31.974425698114114,0.0,6.982639701887342,0.0,-12.514055199999884,0.0,26.454484737358495,0.0,-7.584044243395783,0.0,63.57404821886809,0.0,237.4981476603755,0.0,-41.47356722264155,0.0,-21.339594843396213,0.0
2025-03-25 13:25:00,4.470103000000077,0.0,44.61293469999951,0.0,221.11814079999985,0.0,156.36731400000113,0.0,10.391185399999914,0.0,189.78972899999988,0.0,858.2618399999988,0.0,2.391627500000478,0.0,452.7055611999998,0.0,474.53213959999994,0.0,-27.372260399999803,0.0,2.3374531999998176,1230.0,11.174361867924768,0.0,4.2351827735849215,0.0,26.454682771320762,0.0,-31.984650150944304,0.0,6.991823249057145,0.0,-12.514563599999885,0.0,26.454682771320762,0.0,-7.578589228301439,0.0,63.57384549056621,0.0,237.49103916980948,0.0,-41.4765551886793,0.0,-21.33977372830187,0.0
2025-03-25 13:26:00,4.534136199999646,0.0,44.54688597999956,0.0,220.74050447999986,0.0,155.8987972000009,0.0,10.251142159999887,0.0,186.50515749999988,0.0,857.3126407999988,0.0,2.4498782000003727,0.0,452.4033057999998,0.0,474.71057160000004,0.0,-27.460102000000063,0.0,2.4179467999998643,0.0,11.17409687169835,0.0,4.236044094339638,0.0,26.454880805283025,0.0,-31.99487460377449,0.0,7.001006796226948,0.0,-12.515071999999888,0.0,26.454880805283025,0.0,-7.573134213207096,0.0,63.57364276226432,0.0,237.48393067924346,0.0,-41.47954315471704,0.0,-21.33995261320753,0.0
2025-03-25 13:27:00,4.598169399999215,0.0,44.4808372599996,0.0,220.36286815999986,0.0,155.4302804000007,0.0,10.11109891999986,0.0,183.22058599999988,0.0,856.3634415999989,0.0,2.508128900000268,0.0,452.1010503999998,0.0,474.4964532,0.0,-27.284989200000183,0.0,2.553739199999966,750.0,11.17383187547193,0.0,4.236905415094354,0.0,26.45507883924529,0.0,-32.005099056604685,0.0,7.010190343396751,0.0,-12.51558039999989,0.0,26.45507883924529,0.0,-7.567679198112752,0.0,63.573440033962434,0.0,237.47682218867743,0.0,-41.48253112075479,0.0,-21.340131498113188,0.0
2025-03-25 13:28:00,4.662202599998784,0.0,44.414788539999655,0.0,219.9852318399999,0.0,154.96176360000047,0.0,9.971055679999834,0.0,179.93601449999986,0.0,855.4142423999989,0.0,2.5663796000001624,0.0,451.7987949999998,0.0,474.48613759999995,0.0,-27.198573600000216,0.0,2.6547205999997074,0.0,11.173566879245511,0.0,4.237766735849069,0.0,26.455276873207556,0.0,-32.01532350943487,0.0,7.019373890566554,0.0,-12.516088799999892,0.0,26.455276873207556,0.0,-7.562224183018408,0.0,63.57323730566055,0.0,237.4697136981114,0.0,-41.485519086792536,0.0,-21.340310383018846,0.0
2025-03-25 13:29:00,4.726235799998352,0.0,44.3487398199997,0.0,219.6075955199999,0.0,154.49324680000026,0.0,9.831012439999807,0.0,176.65144299999986,0.0,854.465043199999,0.0,2.6246303000000575,0.0,451.4965395999998,0.0,474.31439679999994,0.0,-27.230801200000037,0.0,2.6698953999998047,1050.0,11.173301883019093,0.0,4.238628056603785,0.0,26.45547490716982,0.0,-32.025547962265065,0.0,7.028557437736357,0.0,-12.516597199999893,0.0,26.45547490716982,0.0,-7.556769167924064,0.0,63.57303457735866,0.0,237.46260520754538,0.0,-41.488507052830286,0.0,-21.3404892679245,0.0
2025-03-25 13:30:00,4.790268999997921,0.0,44.28269109999975,0.0,219.2299591999999,0.0,154.02473000000003,0.0,9.69096919999978,0.0,173.36687149999986,0.0,853.515843999999,0.0,2.682880999999952,0.0,451.1942841999998,0.0,474.1395891999998,0.0,-27.50117080000013,0.0,2.523299199999966,0.0,11.173036886792673,0.0,4.239489377358501,0.0,26.455672941132082,0.0,-32.03577241509525,0.0,7.03774098490616,0.0,-12.517105599999896,0.0,26.455672941132082,0.0,-7.55131415282972,0.0,63.572831849056776,0.0,237.45549671697935,0.0,-41.49149501886803,0.0,-21.34066815283016,0.0
2025-03-25 13:31:00,4.606371999997998,0.0,44.239914579999706,0.0,218.8888596799999,0.0,153.339934,0.0,9.529119539999694,0.0,170.90282599999986,0.0,852.8721867999991,0.0,2.689572700000118,0.0,450.9363068799998,0.0,474.3785207999998,0.0,-27.252761599999843,0.0,2.3443123999999957,870.0,11.172771890566255,0.0,4.240350698113217,0.0,26.45587097509435,0.0,-32.04599686792544,0.0,7.046924532075963,0.0,-12.517613999999899,0.0,26.45587097509435,0.0,-7.545859137735377,0.0,63.57262912075489,0.0,237.44838822641333,0.0,-41.49448298490578,0.0,-21.340847037735816,0.0
2025-03-25 13:32:00,4.422474999998075,0.0,44.19713805999966,0.0,218.54776015999988,0.0,152.65513799999997,0.0,9.36726987999961,0.0,168.4387804999999,0.0,852.2285295999992,0.0,2.696264400000284,0.0,450.67832955999984,0.0,474.22545959999985,0.0,-27.39593199999996,0.0,2.4285269999996606,0.0,11.172506894339836,0.0,4.241212018867933,0.0,26.456069009056613,0.0,-32.05622132075563,0.0,7.0561080792457656,0.0,-12.5181223999999,0.0,26.456069009056613,0.0,-7.540404122641033,0.0,63.572426392453,0.0,237.4412797358473,0.0,-41.49747095094352,0.0,-21.341025922641474,0.0
2025-03-25 13:33:00,4.238577999998152,0.0,44.15436153999961,0.0,218.20666063999988,0.0,151.9703419999999,0.0,9.205420219999526,0.0,165.9747349999999,0.0,851.5848723999993,0.0,2.70295610000045,0.0,450.42035223999983,0.0,474.19311879999987,0.0,-27.26245840000026,0.0,2.758189599999771,930.0,11.172241898113416,0.0,4.242073339622649,0.0,26.456267043018876,0.0,-32.06644577358582,0.0,7.0652916264155685,0.0,-12.518630799999903,0.0,26.456267043018876,0.0,-7.534949107546689,0.0,63.57222366415112,0.0,237.43417124528128,0.0,-41.50045891698127,0.0,-21.341204807547133,0.0
2025-03-25 13:34:00,4.0546809999982285,0.0,44.111585019999566,0.0,217.86556111999985,0.0,151.28554599999987,0.0,9.043570559999441,0.0,163.51068949999993,0.0,850.9412151999994,0.0,2.709647800000616,0.0,450.1623749199999,0.0,474.2037132,0.0,-27.31807240000018,0.0,2.666600799999928,0.0,11.171976901886998,0.0,4.242934660377364,0.0,26.456465076981143,0.0,-32.07667022641601,0.0,7.0744751735853715,0.0,-12.519139199999904,0.0,26.456465076981143,0.0,-7.529494092452345,0.0,63.57202093584923,0.0,237.42706275471528,0.0,-41.503446883019016,0.0,-21.341383692452787,0.0
2025-03-25 13:35:00,3.870783999998306,0.0,44.06880849999952,0.0,217.52446159999985,0.0,150.60074999999983,0.0,8.881720899999356,0.0,161.04664399999993,0.0,850.2975579999995,0.0,2.7163395000007817,0.0,449.90439759999987,0.0,474.1825244,0.0,-27.248768800000065,0.0,2.4049236000001524,810.0,11.171711905660578,0.0,4.24379598113208,0.0,26.456663110943406,0.0,-32.0868946792462,0.0,7.083658720755174,0.0,-12.519647599999907,0.0,26.456663110943406,0.0,-7.524039077358001,0.0,63.571818207547345,0.0,237.41995426414925,0.0,-41.50643484905677,0.0,-21.341562577358445,0.0
2025-03-25 13:36:00,3.8967147999982945,0.0,43.9247424999996,0.0,217.17266919999986,0.0,149.92864519999998,0.0,8.743321359999465,0.0,159.0284921999999,0.0,849.5303379999995,0.0,2.6881466000006253,0.0,449.6285221599999,0.0,474.31439679999994,0.0,-27.308660799999817,0.0,2.550040800000034,0.0,11.17144690943416,0.0,4.244657301886796,0.0,26.45686114490567,0.0,-32.097119132076394,0.0,7.092842267924977,0.0,-12.520155999999908,0.0,26.45686114490567,0.0,-7.518584062263657,0.0,63.57161547924546,0.0,237.41284577358323,0.0,-41.50942281509451,0.0,-21.341741462264103,0.0
2025-03-25 13:37:00,3.9226455999982828,0.0,43.780676499999686,0.0,216.82087679999987,0.0,149.25654040000012,0.0,8.604921819999573,0.0,157.0103403999999,0.0,848.7631179999993,0.0,2.659953700000469,0.0,449.3526467199999,0.0,474.26449159999993,0.0,-27.294686000000084,0.0,2.400911199999945,780.0,11.171181913207741,0.0,4.245518622641512,0.0,26.457059178867937,0.0,-32.10734358490658,0.0,7.10202581509478,0.0,-12.52066439999991,0.0,26.457059178867937,0.0,-7.513129047169314,0.0,63.57141275094357,0.0,237.4057372830172,0.0,-41.51241078113226,0.0,-21.34192034716976,0.0
2025-03-25 13:38:00,3.9485763999982715,0.0,43.63661049999976,0.0,216.46908439999987,0.0,148.58443560000026,0.0,8.466522279999682,0.0,154.99218859999988,0.0,847.9958979999992,0.0,2.631760800000312,0.0,449.07677127999995,0.0,474.064592,0.0,-27.31807240000018,0.0,2.418910799999822,0.0,11.170916916981321,0.0,4.246379943396228,0.0,26.4572572128302,0.0,-32.11756803773677,0.0,7.111209362264583,0.0,-12.521172799999913,0.0,26.4572572128302,0.0,-7.50767403207497,0.0,63.57121002264169,0.0,237.39862879245118,0.0,-41.51539874717,0.0,-21.34209923207542,0.0
2025-03-25 13:39:00,3.9745071999982597,0.0,43.492544499999845,0.0,216.11729199999988,0.0,147.9123308000004,0.0,8.32812273999979,0.0,152.97403679999988,0.0,847.228677999999,0.0,2.6035679000001557,0.0,448.80089583999995,0.0,472.68258039999995,0.0,-27.244490800000232,0.0,2.568690400000123,0.0,11.170651920754903,0.0,4.247241264150944,0.0,26.457455246792463,0.0,-32.12779249056696,0.0,7.120392909434386,0.0,-12.521681199999914,0.0,26.457455246792463,0.0,-7.502219016980626,0.0,63.5710072943398,0.0,237.39152030188515,0.0,-41.518386713207754,0.0,-21.342278116981074,0.0
2025-03-25 13:40:00,4.0004379999982485,0.0,43.34847849999993,0.0,215.76549959999988,0.0,147.24022600000055,0.0,8.189723199999898,0.0,150.95588499999985,0.0,846.461457999999,0.0,2.5753749999999993,0.0,448.52502039999996,0.0,471.68865840000007,0.0,-0.07633880000017026,0.0,2.6252219999999786,0.0,11.170386924528485,0.0,4.248102584905659,0.0,26.45765328075473,0.0,-32.13801694339715,0.0,7.129576456604189,0.0,-12.522189599999917,0.0,26.45765328075473,0.0,-7.496764001886282,0.0,63.570804566037914,0.0,237.38441181131913,0.0,-41.5213746792455,0.0,-21.342457001886732,0.0
2025-03-25 13:41:00,4.085639199998279,0.0,43.31290527999994,0.0,215.42255647999988,0.0,147.14451320000077,0.0,8.068089399999835,0.0,149.24469019999987,0.0,845.8207619999989,0.0,2.4633713000001287,0.0,448.23609873999993,0.0,470.51518919999984,0.0,489.09546159999985,0.0,2.414248399999932,0.0,11.170121928302065,0.0,4.248963905660375,0.0,26.457851314716994,0.0,-32.14824139622734,0.0,7.138760003773992,0.0,-12.522697999999918,0.0,26.457851314716994,0.0,-7.491308986791938,0.0,63.57060183773603,0.0,237.3773033207531,0.0,-41.52436264528325,0.0,-21.34263588679239,0.0
2025-03-25 13:42:00,4.17084039999831,0.0,43.27733205999995,0.0,215.07961335999988,0.0,147.048800400001,0.0,7.94645559999977,0.0,147.53349539999988,0.0,845.1800659999989,0.0,2.351367600000258,0.0,447.9471770799999,0.0,469.17945840000004,0.0,499.05550120000004,0.0,2.5270202000001145,0.0,11.169856932075646,0.0,4.2498252264150915,0.0,26.458049348679257,0.0,-32.15846584905753,0.0,7.147943550943795,0.0,-12.523206399999921,0.0,26.458049348679257,0.0,-7.485853971697595,0.0,63.57039910943414,0.0,237.37019483018707,0.0,-41.52735061132099,0.0,-21.34281477169805,0.0
2025-03-25 13:43:00,4.2560415999983405,0.0,43.24175883999995,0.0,214.7366702399999,0.0,146.9530876000012,0.0,7.8248217999997065,0.0,145.82230059999986,0.0,844.5393699999989,0.0,2.239363900000387,0.0,447.6582554199999,0.0,468.40160640000005,0.0,480.49154799999997,0.0,2.7513981999997115,0.0,11.169591935849228,0.0,4.250686547169807,0.0,26.458247382641524,0.0,-32.16869030188772,0.0,7.157127098113598,0.0,-12.523714799999922,0.0,26.458247382641524,0.0,-7.480398956603251,0.0,63.570196381132256,0.0,237.36308633962105,0.0,-41.53033857735874,0.0,-21.342993656603706,0.0
2025-03-25 13:44:00,4.341242799998372,0.0,43.206185619999964,0.0,214.3937271199999,0.0,146.85737480000142,0.0,7.703187999999642,0.0,144.11110579999988,0.0,843.8986739999989,0.0,2.1273602000005165,0.0,447.36933375999985,0.0,467.75255999999996,0.0,479.11602839999983,46260.0,2.648466199999839,0.0,11.169326939622808,0.0,4.251547867924523,0.0,26.458445416603787,0.0,-32.17891475471791,0.0,7.166310645283401,0.0,-12.524223199999925,0.0,26.458445416603787,0.0,-7.474943941508907,0.0,63.56999365283037,0.0,237.35597784905502,0.0,-41.53332654339649,0.0,-21.34317254150936,0.0
2025-03-25 13:45:00,4.426443999998402,0.0,43.170612399999975,0.0,214.0507839999999,0.0,146.76166200000165,0.0,7.581554199999578,0.0,142.3999109999999,0.0,843.2579779999988,0.0,2.015356500000646,0.0,447.0804120999998,0.0,466.6543667999999,0.0,478.6999215999999,43320.0,2.498463000000127,0.0,11.16906194339639,0.0,4.252409188679239,0.0,26.45864345056605,0.0,-32.189139207548095,0.0,7.175494192453204,0.0,-12.524731599999928,0.0,26.45864345056605,0.0,-7.469488926414563,0.0,63.56979092452848,0.0,237.34886935848903,0.0,-41.536314509434234,0.0,-21.34335142641502,0.0
2025-03-25 13:46:00,4.422474999998556,0.0,43.100020059999906,0.0,213.7108576799999,0.0,145.82753680000133,0.0,7.419594959999671,0.0,140.9232273999999,0.0,842.6293959999988,0.0,2.0702567000006447,0.0,446.76877635999983,0.0,466.23421519999994,0.0,478.8730379999999,38940.0,2.5595213999996353,0.0,11.168796947169971,0.0,4.253270509433954,0.0,26.458841484528318,0.0,-32.19936366037829,0.0,7.184677739623007,0.0,-12.525239999999929,0.0,26.458841484528318,0.0,-7.464033911320219,0.0,63.5695881962266,0.0,237.341760867923,0.0,-41.539302475471985,0.0,-21.343530311320677,0.0
2025-03-25 13:47:00,4.41850599999871,0.0,43.02942771999984,0.0,213.37093135999987,0.0,144.89341160000097,0.0,7.257635719999763,0.0,139.4465437999999,0.0,842.0008139999989,0.0,2.1251569000006434,0.0,446.45714061999985,0.0,465.12403359999996,0.0,478.91667359999997,37200.0,2.992676200000051,0.0,11.168531950943551,0.0,4.254131830188671,0.0,26.45903951849058,0.0,-32.209588113208476,0.0,7.19386128679281,0.0,-12.525748399999932,0.0,26.45903951849058,0.0,-7.458578896225876,0.0,63.569385467924704,0.0,237.33465237735697,0.0,-41.54229044150973,0.0,-21.343709196226335,0.0
2025-03-25 13:48:00,4.414536999998864,0.0,42.95883537999976,0.0,213.03100503999985,0.0,143.95928640000065,0.0,7.095676479999856,0.0,137.96986019999989,0.0,841.3722319999988,0.0,2.1800571000006417,0.0,446.1455048799999,0.0,464.631394,0.0,479.163942,33000.0,2.697040799999928,0.0,11.168266954717133,0.0,4.2549931509433865,0.0,26.459237552452844,0.0,-32.21981256603867,0.0,7.203044833962613,0.0,-12.526256799999933,0.0,26.459237552452844,0.0,-7.453123881131532,0.0,63.56918273962282,0.0,237.32754388679095,0.0,-41.54527840754748,0.0,-21.34388808113199,0.0
2025-03-25 13:49:00,4.410567999999018,0.0,42.88824303999969,0.0,212.69107871999984,0.0,143.0251612000003,0.0,6.9337172399999485,0.0,136.49317659999988,0.0,840.7436499999989,0.0,2.2349573000006404,0.0,445.83386913999993,0.0,463.8652515999999,0.0,479.0900752,31440.0,2.5658209999999366,0.0,11.168001958490715,0.0,4.255854471698102,0.0,26.459435586415108,0.0,-32.230037018868856,0.0,7.212228381132416,0.0,-12.526765199999936,0.0,26.459435586415108,0.0,-7.447668866037188,0.0,63.56898001132093,0.0,237.32043539622492,0.0,-41.54826637358522,0.0,-21.344066966037648,0.0
